RequestTime,Predicted,SendBytes,ReceiveBytes,TimeTaken,UrlType1,UrlType2,UrlType3,Method_GET,Method_POST,Method_PUT,Method_DELETE,Method_HEAD,Method_OPTIONS,Method_PATCH,GroupCount
2023-09-06,1,116356192,21320443,2617868,21654,0,0,17516,4138,0,0,0,0,0,21654
2023-09-06,2,3364,30010,3994,30,0,0,28,2,0,0,0,0,0,30
2023-09-06,3,1454075938,20729330,4516687,0,33463,5,33467,0,0,0,1,0,0,33468
2023-09-06,4,717862,2444729,146777,0,2786,46,2825,2,0,0,5,0,0,2832
2023-09-06,5,193674747,1381457,1222786,15,3665,88,3764,3,0,0,1,0,0,3768
2023-09-06,6,6515,6275,25748,0,8,19,27,0,0,0,0,0,0,27
2023-09-07,1,115045597,20905615,2617235,21676,0,0,18012,3664,0,0,0,0,0,21676
2023-09-07,2,18548,57231,10913,108,0,0,97,11,0,0,0,0,0,108
2023-09-07,3,1534338860,21970158,5418519,0,35273,193,35460,5,0,0,1,0,0,35466
2023-09-07,4,1078552,3417929,298566,0,4100,198,4292,6,0,0,0,0,0,4298
2023-09-07,5,111885271,961638,890762,5,2667,126,2790,4,0,0,4,0,0,2798
2023-09-07,6,11816,12174,20772,18,3,29,41,4,0,0,5,0,0,50
2023-09-08,1,99784111,18972088,2332581,19596,0,0,16301,3295,0,0,0,0,0,19596
2023-09-08,2,29473,78070,11659,129,0,0,116,13,0,0,0,0,0,129
2023-09-08,3,1394548998,20284994,4561111,0,32231,190,32411,5,0,0,5,0,0,32421
2023-09-08,4,871646,2710189,212458,0,3279,202,3472,8,0,0,1,0,0,3481
2023-09-08,5,130225240,956968,961235,8,2611,103,2721,1,0,0,0,0,0,2722
2023-09-08,6,9962,10136,4940,18,3,21,38,4,0,0,0,0,0,42
2023-09-09,1,54926898,11611299,1611961,12268,0,0,10345,1923,0,0,0,0,0,12268
2023-09-09,2,3745,27942,5745,28,0,0,27,1,0,0,0,0,0,28
2023-09-09,3,888649170,12646933,3305902,0,20847,11,20857,1,0,0,0,0,0,20858
2023-09-09,4,521543,1771636,122631,0,1964,102,2064,2,0,0,0,0,0,2066
2023-09-09,5,195837029,1072621,1156974,14,2792,85,2891,0,0,0,0,0,0,2891
2023-09-09,6,107856,61674,106013,0,6,436,442,0,0,0,0,0,0,442
2023-09-10,1,75857404,11283975,1837936,11978,0,0,9989,1989,0,0,0,0,0,11978
2023-09-10,2,3189,41623,6749,42,0,0,38,4,0,0,0,0,0,42
2023-09-10,3,880738580,12639274,3583532,0,21028,6,21033,0,0,0,1,0,0,21034
2023-09-10,4,422625,1381492,141750,0,1598,82,1680,0,0,0,0,0,0,1680
2023-09-10,5,145627059,915174,912671,16,2403,97,2514,2,0,0,0,0,0,2516
2023-09-10,6,8114,4979,3549,0,6,20,26,0,0,0,0,0,0,26
2023-09-11,1,100536163,20976506,2703909,21436,0,0,17753,3683,0,0,0,0,0,21436
2023-09-11,2,21461,66850,11180,114,0,0,101,13,0,0,0,0,0,114
2023-09-11,3,1463153163,21043536,4595326,0,33379,189,33562,5,0,0,1,0,0,33568
2023-09-11,4,898523,2846480,219269,0,3395,257,3639,13,0,0,0,0,0,3652
2023-09-11,5,141173068,1085644,964648,1,2967,111,3074,1,0,0,4,0,0,3079
2023-09-11,6,13031,12193,17518,18,2,32,43,4,0,0,5,0,0,52
2023-09-12,1,111693558,20885187,2684899,21328,0,0,17769,3559,0,0,0,0,0,21328
2023-09-12,2,7642,45319,6613,44,0,0,39,5,0,0,0,0,0,44
2023-09-12,3,1471741147,20888812,4575404,0,33455,27,33462,0,0,0,20,0,0,33482
2023-09-12,4,859287,2871554,194453,0,3270,108,3360,0,0,0,18,0,0,3378
2023-09-12,5,140038226,1031325,957016,21,2844,83,2948,0,0,0,0,0,0,2948
2023-09-12,6,6206,4865,18472,0,8,14,20,0,0,0,2,0,0,22
2023-09-13,1,126682786,20078304,2460353,20610,0,0,17092,3518,0,0,0,0,0,20610
2023-09-13,2,2262,23986,3631,24,0,0,23,1,0,0,0,0,0,24
2023-09-13,3,1410903027,20003821,4833052,0,32182,20,32186,1,0,0,15,0,0,32202
2023-09-13,4,812268,2778942,185165,0,3083,95,3171,6,0,0,1,0,0,3178
2023-09-13,5,57853617,689026,610967,10,2000,104,2114,0,0,0,0,0,0,2114
2023-09-13,6,12124,8063,25969,0,8,37,45,0,0,0,0,0,0,45
2023-09-14,1,115809711,19394815,2419715,19980,0,0,16600,3380,0,0,0,0,0,19980
2023-09-14,2,4095,19754,6089,20,0,0,19,1,0,0,0,0,0,20
2023-09-14,3,1392119908,19889092,4825357,0,31851,28,31875,0,0,0,4,0,0,31879
2023-09-14,4,789074,2644147,242335,0,3007,88,3092,2,0,0,1,0,0,3095
2023-09-14,5,117007024,921706,842576,6,2565,92,2661,2,0,0,0,0,0,2663
2023-09-14,6,11072,8293,17552,1,17,21,39,0,0,0,0,0,0,39
2023-09-15,1,127579593,17725610,2278948,18386,0,0,15357,3029,0,0,0,0,0,18386
2023-09-15,2,2086,20693,2129,22,0,0,19,3,0,0,0,0,0,22
2023-09-15,3,1324603736,18897104,4461845,0,30482,15,30496,0,0,0,1,0,0,30497
2023-09-15,4,682648,2278447,172834,0,2587,92,2672,0,0,0,7,0,0,2679
2023-09-15,5,115609898,939817,978799,12,2620,122,2751,0,0,0,3,0,0,2754
2023-09-15,6,12424,8079,18556,0,14,29,38,0,0,0,5,0,0,43
2023-09-16,1,71894967,9635270,1533495,10179,0,0,8532,1647,0,0,0,0,0,10179
2023-09-16,2,438,11237,3521,12,0,0,11,1,0,0,0,0,0,12
2023-09-16,3,743789473,10422884,3124807,0,17364,15,17377,0,0,0,2,0,0,17379
2023-09-16,4,401648,1325321,120334,0,1527,55,1580,1,0,0,1,0,0,1582
2023-09-16,5,89851041,668263,722418,2,1787,99,1887,1,0,0,0,0,0,1888
2023-09-16,6,9438,6589,5587,0,8,26,34,0,0,0,0,0,0,34
2023-09-17,1,63817068,11196077,1645048,11576,0,0,9502,2074,0,0,0,0,0,11576
2023-09-17,2,1028,25485,7867,26,0,0,24,2,0,0,0,0,0,26
2023-09-17,3,758909843,10553342,3312338,0,17654,13,17667,0,0,0,0,0,0,17667
2023-09-17,4,397532,1306725,90596,0,1516,40,1556,0,0,0,0,0,0,1556
2023-09-17,5,105292516,927441,1258603,1,2634,88,2722,0,0,0,1,0,0,2723
2023-09-17,6,5692,4461,7669,0,4,16,20,0,0,0,0,0,0,20
2023-09-18,1,143043179,19568000,2580837,20098,0,0,16664,3434,0,0,0,0,0,20098
2023-09-18,2,1311,16687,6493,18,0,0,17,1,0,0,0,0,0,18
2023-09-18,3,1400650725,19768738,4711322,0,31618,66,31674,0,0,0,10,0,0,31684
2023-09-18,4,872084,2898602,608793,0,3233,185,3404,5,0,0,9,0,0,3418
2023-09-18,5,105628093,928403,1060466,21,2646,80,2747,0,0,0,0,0,0,2747
2023-09-18,6,6316,12232,8889,0,7,24,30,0,0,0,1,0,0,31
2023-09-19,1,150691067,20533679,2472072,21089,0,0,17277,3812,0,0,0,0,0,21089
2023-09-19,2,2853,21280,3753,21,0,0,21,0,0,0,0,0,0,21
2023-09-19,3,1415471823,20621144,4317476,0,32603,16,32618,0,0,0,1,0,0,32619
2023-09-19,4,869082,2931449,190013,0,3325,57,3382,0,0,0,0,0,0,3382
2023-09-19,5,96809209,959403,947280,11,2632,82,2720,2,0,0,3,0,0,2725
2023-09-19,6,6014,4281,4910,0,2,19,17,0,0,0,4,0,0,21
2023-09-20,1,123191501,17378286,2480365,18129,0,0,15200,2929,0,0,0,0,0,18129
2023-09-20,2,17791,55369,11154,105,0,0,94,11,0,0,0,0,0,105
2023-09-20,3,1348132108,19330689,4783020,0,30840,190,31025,5,0,0,0,0,0,31030
2023-09-20,4,1123962,3364555,374572,0,3510,918,4308,120,0,0,0,0,0,4428
2023-09-20,5,88095995,871823,864663,6,2439,103,2546,2,0,0,0,0,0,2548
2023-09-20,6,12003,11023,9686,18,7,21,42,4,0,0,0,0,0,46
2023-09-21,1,143345406,20125235,2553094,20078,0,0,16524,3554,0,0,0,0,0,20078
2023-09-21,2,18450,57688,11465,104,0,0,93,11,0,0,0,0,0,104
2023-09-21,3,1424380701,20019807,4635546,0,32103,192,32286,5,0,0,4,0,0,32295
2023-09-21,4,966152,3049699,281507,0,3660,220,3874,6,0,0,0,0,0,3880
2023-09-21,5,87580196,827949,901758,12,2384,85,2480,1,0,0,0,0,0,2481
2023-09-21,6,7848,9635,13735,18,6,11,31,4,0,0,0,0,0,35
2023-09-22,1,121399720,18546851,2317093,19137,0,0,15920,3217,0,0,0,0,0,19137
2023-09-22,2,3213,27214,4334,27,0,0,23,4,0,0,0,0,0,27
2023-09-22,3,1328007883,18858986,5838859,0,30313,13,30324,0,0,0,2,0,0,30326
2023-09-22,4,806575,2776503,177931,0,3086,37,3123,0,0,0,0,0,0,3123
2023-09-22,5,93228579,849066,1193828,19,2393,88,2499,1,0,0,0,0,0,2500
2023-09-22,6,6318,4887,27210,0,5,17,22,0,0,0,0,0,0,22
2023-09-23,1,162689801,19794881,2483057,19129,0,0,15436,3692,0,1,0,0,0,19129
2023-09-23,2,19945,72403,19696,120,0,0,108,12,0,0,0,0,0,120
2023-09-23,3,1169460561,16938215,4115310,0,27116,191,27300,5,0,0,2,0,0,27307
2023-09-23,4,843588,2511846,300919,0,2931,511,3436,6,0,0,0,0,0,3442
2023-09-23,5,93204640,834621,962522,2,2358,113,2469,1,0,0,3,0,0,2473
2023-09-23,6,16739,15274,17726,18,13,38,58,4,0,0,7,0,0,69
2023-09-24,1,70191213,11186436,1741294,11644,0,0,9624,2020,0,0,0,0,0,11644
2023-09-24,2,1856,16586,3216,16,0,0,16,0,0,0,0,0,0,16
2023-09-24,3,794106714,11056493,2853703,0,18139,21,18150,0,0,0,10,0,0,18160
2023-09-24,4,488620,1493900,118557,0,1531,653,1558,0,0,0,626,0,0,2184
2023-09-24,5,158894272,960377,1038019,0,2530,87,2615,2,0,0,0,0,0,2617
2023-09-24,6,5877,4425,18018,0,9,12,20,0,0,0,1,0,0,21
2023-09-25,1,120157838,18171704,2298057,18721,0,0,15492,3227,0,2,0,0,0,18721
2023-09-25,2,17258,49379,7479,98,0,0,88,10,0,0,0,0,0,98
2023-09-25,3,1319962522,19020642,5026134,0,30304,183,30477,7,0,0,3,0,0,30487
2023-09-25,4,857924,2678007,454700,0,3281,184,3459,6,0,0,0,0,0,3465
2023-09-25,5,139248292,1052107,1141714,12,2887,108,3006,1,0,0,0,0,0,3007
2023-09-25,6,15655,14112,108311,18,16,27,56,4,0,0,1,0,0,61
2023-09-26,1,165996338,20214149,2751847,20751,0,0,17162,3589,0,0,0,0,0,20751
2023-09-26,2,18529,64436,11325,113,0,0,100,13,0,0,0,0,0,113
2023-09-26,3,1423792370,20764473,5100708,0,32775,183,32953,5,0,0,0,0,0,32958
2023-09-26,4,928990,2913180,217714,0,3495,180,3668,7,0,0,0,0,0,3675
2023-09-26,5,149783864,1110425,1209761,7,3084,93,3182,2,0,0,0,0,0,3184
2023-09-26,6,10626,10299,25497,18,4,19,37,4,0,0,0,0,0,41
2023-09-27,1,139032518,20746039,2493509,20065,0,0,16555,3510,0,0,0,0,0,20065
2023-09-27,2,19378,63471,10662,112,0,0,99,13,0,0,0,0,0,112
2023-09-27,3,1371660631,19707263,4745377,0,31108,197,31300,5,0,0,0,0,0,31305
2023-09-27,4,949071,3050939,211326,0,3559,226,3779,6,0,0,0,0,0,3785
2023-09-27,5,94691309,830873,820887,11,2343,94,2445,1,0,0,2,0,0,2448
2023-09-27,6,11388,14734,44601,18,14,26,46,4,0,0,8,0,0,58
2023-09-28,1,91041001,16313811,2251315,17000,0,0,14275,2725,0,0,0,0,0,17000
2023-09-28,2,1533,17311,2092,18,0,0,16,2,0,0,0,0,0,18
2023-09-28,3,1235884360,17988155,5723603,0,28852,15,28865,0,0,0,2,0,0,28867
2023-09-28,4,709621,2329377,151180,0,2714,35,2749,0,0,0,0,0,0,2749
2023-09-28,5,102334501,916787,922834,18,2514,83,2615,0,0,0,0,0,0,2615
2023-09-28,6,6755,4150,14465,0,5,16,21,0,0,0,0,0,0,21
2023-09-29,1,55886174,8151111,1102008,8496,0,0,7061,1435,0,0,0,0,0,8496
2023-09-29,2,852,15925,3466,16,0,0,15,1,0,0,0,0,0,16
2023-09-29,3,589051584,8108272,1851373,0,13441,12,13453,0,0,0,0,0,0,13453
2023-09-29,4,356622,1179366,103666,0,1339,37,1376,0,0,0,0,0,0,1376
2023-09-29,5,87804145,660825,683816,7,1715,102,1823,1,0,0,0,0,0,1824
2023-09-29,6,9045,5890,16235,0,4,25,28,0,0,0,1,0,0,29
2023-09-30,1,49564751,7624334,1014630,7949,0,0,6672,1277,0,0,0,0,0,7949
2023-09-30,2,2405,15927,5172,17,0,0,17,0,0,0,0,0,0,17
2023-09-30,3,563964920,7782420,1838639,0,12883,12,12892,0,0,0,3,0,0,12895
2023-09-30,4,327028,1080028,104031,0,1223,91,1313,0,0,0,1,0,0,1314
2023-09-30,5,157141769,940985,971391,9,2307,94,2408,2,0,0,0,0,0,2410
2023-09-30,6,6601,5329,13992,0,1,24,25,0,0,0,0,0,0,25
2023-10-01,1,49784833,8577102,1144509,8907,0,0,7422,1485,0,0,0,0,0,8907
2023-10-01,2,1437,29724,8760,32,0,0,30,2,0,0,0,0,0,32
2023-10-01,3,635673736,8929941,2027475,0,14558,17,14572,0,0,0,3,0,0,14575
2023-10-01,4,404450,1333229,105885,0,1533,39,1569,3,0,0,0,0,0,1572
2023-10-01,5,87349509,609760,664802,19,1540,86,1638,3,0,0,4,0,0,1645
2023-10-01,6,8785,5835,7031,0,7,25,27,0,0,0,5,0,0,32
2023-10-02,1,114858750,17725054,2326946,18439,0,0,15452,2987,0,0,0,0,0,18439
2023-10-02,2,17258,68273,15691,116,0,0,103,13,0,0,0,0,0,116
2023-10-02,3,1380613569,19942586,4503780,0,31659,185,31837,5,0,0,2,0,0,31844
2023-10-02,4,866576,2746079,203814,0,3288,197,3477,6,0,0,2,0,0,3485
2023-10-02,5,94940748,947085,906133,13,2654,85,2750,2,0,0,0,0,0,2752
2023-10-02,6,8711,9365,18986,18,4,14,32,4,0,0,0,0,0,36
2023-10-03,1,99635976,16310990,2153510,17062,0,0,14380,2682,0,0,0,0,0,17062
2023-10-03,2,1453,19754,5401,21,0,0,18,3,0,0,0,0,0,21
2023-10-03,3,1267579643,17979302,4666974,0,28736,11,28746,0,0,0,1,0,0,28747
2023-10-03,4,795532,2498214,307197,0,2763,358,3120,0,0,0,1,0,0,3121
2023-10-03,5,86640724,816098,794546,1,2267,89,2357,0,0,0,0,0,0,2357
2023-10-03,6,5286,3903,2849,0,5,11,16,0,0,0,0,0,0,16
2023-10-04,1,84692507,14746487,1926074,15375,0,0,12818,2557,0,0,0,0,0,15375
2023-10-04,2,22497,71125,9823,114,0,0,104,10,0,0,0,0,0,114
2023-10-04,3,1143543518,16552855,3706050,0,26383,186,26561,5,0,0,3,0,0,26569
2023-10-04,4,727861,2188738,279410,0,2699,299,2875,6,0,0,117,0,0,2998
2023-10-04,5,171895910,1135521,1239044,11,2929,99,3038,1,0,0,0,0,0,3039
2023-10-04,6,9919,11113,26315,18,13,13,39,4,0,0,1,0,0,44
2023-10-05,1,77065950,13648285,1807073,14090,0,0,11808,2282,0,0,0,0,0,14090
2023-10-05,2,2206,20978,2779,21,0,0,17,4,0,0,0,0,0,21
2023-10-05,3,1025445072,14686376,3912856,0,23582,20,23602,0,0,0,0,0,0,23602
2023-10-05,4,586761,2000625,156180,0,2231,47,2278,0,0,0,0,0,0,2278
2023-10-05,5,164140740,1064337,1120220,0,2714,107,2818,0,0,0,3,0,0,2821
2023-10-05,6,10599,7156,7375,0,4,33,32,0,0,0,5,0,0,37
2023-10-06,1,73825058,14204924,1953534,14763,0,0,12316,2447,0,0,0,0,0,14763
2023-10-06,2,2342,18169,2352,18,0,0,17,1,0,0,0,0,0,18
2023-10-06,3,1018617373,14598614,3544871,0,23447,24,23469,0,0,0,2,0,0,23471
2023-10-06,4,672247,2247270,152199,0,2522,64,2586,0,0,0,0,0,0,2586
2023-10-06,5,112620738,875920,932949,15,2322,98,2433,2,0,0,0,0,0,2435
2023-10-06,6,8836,5719,15258,0,8,20,27,0,0,0,1,0,0,28
2023-10-07,1,40572375,8771160,1288175,9275,0,0,7798,1474,0,3,0,0,0,9275
2023-10-07,2,1114,8856,2576,12,0,0,12,0,0,0,0,0,0,12
2023-10-07,3,668505199,9358365,2539669,0,15540,8,15547,0,0,0,1,0,0,15548
2023-10-07,4,390712,1309023,90479,0,1495,41,1536,0,0,0,0,0,0,1536
2023-10-07,5,77639448,606763,608020,20,1547,99,1666,0,0,0,0,0,0,1666
2023-10-07,6,9759,8080,96688,0,11,26,37,0,0,0,0,0,0,37
2023-10-08,1,44634888,7106488,1100627,7486,0,0,6243,1243,0,0,0,0,0,7486
2023-10-08,2,1199,14693,656,14,0,0,12,2,0,0,0,0,0,14
2023-10-08,3,540054423,7615301,2087766,0,12581,24,12595,0,0,0,10,0,0,12605
2023-10-08,4,279392,907180,63759,0,1069,27,1085,0,0,0,11,0,0,1096
2023-10-08,5,132604296,771554,809423,5,1993,66,2064,0,0,0,0,0,0,2064
2023-10-08,6,9858,5940,17784,0,8,18,25,0,0,0,1,0,0,26
2023-10-09,1,41474857,7311527,989338,7737,0,0,6531,1206,0,0,0,0,0,7737
2023-10-09,2,438,8729,2893,9,0,0,7,2,0,0,0,0,0,9
2023-10-09,3,558102016,7602579,1813553,0,12784,11,12795,0,0,0,0,0,0,12795
2023-10-09,4,266706,889075,62262,0,1026,18,1044,0,0,0,0,0,0,1044
2023-10-09,5,194548698,1061730,1066113,5,2576,70,2648,0,0,0,3,0,0,2651
2023-10-09,6,9903,6950,6981,0,5,31,31,0,0,0,5,0,0,36
2023-10-10,1,57755538,9306547,1280324,9806,0,0,8215,1591,0,0,0,0,0,9806
2023-10-10,2,633,21698,4410,24,0,0,23,1,0,0,0,0,0,24
2023-10-10,3,734043942,10332883,2391947,0,17105,14,17118,0,0,0,1,0,0,17119
2023-10-10,4,319656,1076761,99642,0,1207,67,1274,0,0,0,0,0,0,1274
2023-10-10,5,102470547,752938,784948,18,1967,62,2046,1,0,0,0,0,0,2047
2023-10-10,6,6205,5326,23394,0,9,15,24,0,0,0,0,0,0,24
2023-10-11,1,105551838,19039408,2848960,19653,0,0,16222,3431,0,0,0,0,0,19653
2023-10-11,2,18997,59964,7513,106,0,0,92,14,0,0,0,0,0,106
2023-10-11,3,1373570075,19687457,4460764,0,31411,183,31588,6,0,0,0,0,0,31594
2023-10-11,4,834860,2635003,233247,0,3161,208,3363,6,0,0,0,0,0,3369
2023-10-11,5,96394060,903028,937346,1,2638,79,2717,1,0,0,0,0,0,2718
2023-10-11,6,13481,12330,10680,18,1,35,50,4,0,0,0,0,0,54
2023-10-12,1,104681024,18446785,2523203,19127,0,0,15931,3195,0,0,0,1,0,19127
2023-10-12,2,31453,65615,10649,134,0,0,116,18,0,0,0,0,0,134
2023-10-12,3,1377311152,19950380,4502858,0,31717,256,31966,5,0,0,2,0,0,31973
2023-10-12,4,1036965,3214979,299857,0,3863,288,4138,13,0,0,0,0,0,4151
2023-10-12,5,86937743,901200,891465,6,2633,94,2732,1,0,0,0,0,0,2733
2023-10-12,6,12617,23123,15145,24,7,29,55,5,0,0,0,0,0,60
2023-10-13,1,113920422,20258923,2367808,20708,0,0,17116,3592,0,0,0,0,0,20708
2023-10-13,2,17624,50169,9623,97,0,0,87,10,0,0,0,0,0,97
2023-10-13,3,1340453971,19178263,5940928,0,30606,179,30776,5,0,0,4,0,0,30785
2023-10-13,4,843319,2625192,173275,0,3179,175,3348,6,0,0,0,0,0,3354
2023-10-13,5,63430953,806874,782884,13,2371,95,2475,1,0,0,3,0,0,2479
2023-10-13,6,13843,13644,13661,18,5,40,54,4,0,0,5,0,0,63
2023-10-14,1,93013288,11744031,1789119,12331,0,0,10319,2012,0,0,0,0,0,12331
2023-10-14,2,18460,48769,6956,99,0,0,88,11,0,0,0,0,0,99
2023-10-14,3,879301632,11999213,3211345,0,19739,197,19922,14,0,0,0,0,0,19936
2023-10-14,4,617398,1858020,261107,0,2334,216,2533,17,0,0,0,0,0,2550
2023-10-14,5,174709712,1138635,1190746,13,2804,117,2931,3,0,0,0,0,0,2934
2023-10-14,6,10394,10650,5282,18,2,23,39,4,0,0,0,0,0,43
2023-10-15,1,68397298,11169077,1521028,11719,0,0,9786,1933,0,0,0,0,0,11719
2023-10-15,2,20049,57685,7716,104,0,0,94,10,0,0,0,0,0,104
2023-10-15,3,804935716,11272163,2638430,0,18381,203,18567,15,2,0,0,0,0,18584
2023-10-15,4,783167,2057059,322846,0,2275,981,3088,17,0,0,151,0,0,3256
2023-10-15,5,133058407,993374,1058310,0,2900,102,2998,4,0,0,0,0,0,3002
2023-10-15,6,11468,12073,33463,18,11,18,43,4,0,0,0,0,0,47
2023-10-16,1,131011803,21245407,2754540,22093,0,0,18323,3770,0,0,0,0,0,22093
2023-10-16,2,863,19914,2772,20,0,0,17,3,0,0,0,0,0,20
2023-10-16,3,1571563163,22388271,4847537,0,35896,31,35925,0,0,0,2,0,0,35927
2023-10-16,4,803027,2683653,172733,0,3109,25,3134,0,0,0,0,0,0,3134
2023-10-16,5,85525216,936123,919213,15,2771,87,2872,1,0,0,0,0,0,2873
2023-10-16,6,9821,12996,6794,0,4,33,37,0,0,0,0,0,0,37
2023-10-17,1,213178458,22243024,3002809,23052,0,0,19165,3887,0,0,0,0,0,23052
2023-10-17,2,3128,26051,4191,27,0,0,26,1,0,0,0,0,0,27
2023-10-17,3,1564092632,22068246,4979937,0,35468,20,35487,0,0,0,1,0,0,35488
2023-10-17,4,896609,3042497,224502,0,3493,34,3527,0,0,0,0,0,0,3527
2023-10-17,5,96362639,954753,833557,3,2721,98,2818,1,0,0,3,0,0,2822
2023-10-17,6,12163,10379,56303,0,11,37,42,0,0,0,6,0,0,48
2023-10-18,1,166555500,24182113,3201998,24410,0,0,19794,4616,0,0,0,0,0,24410
2023-10-18,2,22062,73640,7637,119,0,0,103,16,0,0,0,0,0,119
2023-10-18,3,1552451571,22223743,5689436,0,35093,183,35270,5,0,0,1,0,0,35276
2023-10-18,4,1054823,3394317,273146,0,3986,194,4174,6,0,0,0,0,0,4180
2023-10-18,5,192632211,1405660,1325727,12,3841,135,3985,3,0,0,0,0,0,3988
2023-10-18,6,10571,9767,24342,18,3,19,36,4,0,0,0,0,0,40
2023-10-19,1,114050087,22975655,2901083,23692,0,0,19630,4062,0,0,0,0,0,23692
2023-10-19,2,3066,27396,2378,26,0,0,25,1,0,0,0,0,0,26
2023-10-19,3,1552580051,22033317,5248792,0,35452,14,35463,0,0,0,3,0,0,35466
2023-10-19,4,837641,2839587,197571,0,3229,20,3247,0,0,0,2,0,0,3249
2023-10-19,5,180846129,1389515,1347166,7,3921,99,4026,0,0,0,1,0,0,4027
2023-10-19,6,8198,8230,55279,0,14,18,32,0,0,0,0,0,0,32
2023-10-20,1,119686358,19222553,2567306,19934,0,0,16549,3385,0,0,0,0,0,19934
2023-10-20,2,17720,51025,7613,99,0,0,88,11,0,0,0,0,0,99
2023-10-20,3,1366490820,19512575,5105851,0,31406,174,31575,5,0,0,0,0,0,31580
2023-10-20,4,956983,3050394,222649,0,3639,171,3804,6,0,0,0,0,0,3810
2023-10-20,5,166316437,1229827,1211625,5,3449,102,3555,1,0,0,0,0,0,3556
2023-10-20,6,10269,11631,13642,18,7,18,39,4,0,0,0,0,0,43
2023-10-21,1,98694197,11670729,1667257,12105,0,0,10117,1988,0,0,0,0,0,12105
2023-10-21,2,3088,32916,7831,31,0,0,30,1,0,0,0,0,0,31
2023-10-21,3,821955905,11384351,3610926,0,18660,15,18672,0,0,0,3,0,0,18675
2023-10-21,4,548868,1828566,111470,0,2091,43,2134,0,0,0,0,0,0,2134
2023-10-21,5,147438557,971605,972468,1,2598,108,2704,0,0,0,3,0,0,2707
2023-10-21,6,8904,6988,5378,0,1,34,30,0,0,0,5,0,0,35
2023-10-22,1,107251509,13271968,1826123,13653,0,0,11494,2159,0,0,0,0,0,13653
2023-10-22,2,284141,1042152,243673,1419,0,0,1359,60,0,0,0,0,0,1419
2023-10-22,3,922058919,24378234,8628887,0,40577,3802,44363,13,0,0,3,0,0,44379
2023-10-22,4,9175773,5045279,1426883,0,8900,841,9738,1,0,0,2,0,0,9741
2023-10-22,5,152661020,1184323,1133089,14,3184,185,3381,2,0,0,0,0,0,3383
2023-10-22,6,14154,20330,195933,22,20,29,71,0,0,0,0,0,0,71
2023-10-23,1,143623219,22346773,2672720,23108,0,0,19082,4025,0,1,0,0,0,23108
2023-10-23,2,20812,62633,8179,110,0,0,93,17,0,0,0,0,0,110
2023-10-23,3,1562169720,22431295,4762922,0,35676,179,35850,5,0,0,0,0,0,35855
2023-10-23,4,944448,2952640,215748,0,3591,191,3776,6,0,0,0,0,0,3782
2023-10-23,5,219965453,1485071,1264154,0,4026,102,4127,1,0,0,0,0,0,4128
2023-10-23,6,11697,13001,42566,18,8,22,44,4,0,0,0,0,0,48
2023-10-24,1,142385011,22222490,2794804,22911,0,0,18499,4412,0,0,0,0,0,22911
2023-10-24,2,19142,69332,12474,116,0,0,105,11,0,0,0,0,0,116
2023-10-24,3,1602664450,22282950,5012905,0,35323,168,35481,5,0,0,5,0,0,35491
2023-10-24,4,1148830,3600024,381187,0,4343,203,4540,6,0,0,0,0,0,4546
2023-10-24,5,169471302,1196930,1210340,6,3323,103,3430,1,0,0,1,0,0,3432
2023-10-24,6,9371,9220,13624,18,1,17,32,4,0,0,0,0,0,36
2023-10-25,1,178596739,26329032,3256570,26904,0,0,21695,5208,0,1,0,0,0,26904
2023-10-25,2,19819,60086,8565,106,0,0,96,10,0,0,0,0,0,106
2023-10-25,3,1797068521,24295205,6127762,0,38856,171,39022,5,0,0,0,0,0,39027
2023-10-25,4,1076714,3508565,237243,0,4100,186,4280,6,0,0,0,0,0,4286
2023-10-25,5,133973884,1268220,1168902,10,3744,99,3849,1,0,0,3,0,0,3853
2023-10-25,6,9702,11622,24861,18,7,21,37,4,0,0,5,0,0,46
2023-10-26,1,133922220,24861160,2986634,25320,0,0,20412,4908,0,0,0,0,0,25320
2023-10-26,2,30914,74996,27717,175,0,0,161,14,0,0,0,0,0,175
2023-10-26,3,1698779737,23483318,5068947,0,37198,178,37370,5,0,0,1,0,0,37376
2023-10-26,4,1098231,3534050,222985,0,4172,175,4340,6,0,0,1,0,0,4347
2023-10-26,5,244070598,1627232,1296844,8,4254,111,4370,3,0,0,0,0,0,4373
2023-10-26,6,20355,16186,114096,19,14,45,74,4,0,0,0,0,0,78
2023-10-27,1,143567350,22874806,3112903,23248,0,0,18772,4476,0,0,0,0,0,23248
2023-10-27,2,21404,81643,12206,125,0,0,112,13,0,0,0,0,0,125
2023-10-27,3,1543369421,21490505,5344817,0,34060,168,34221,5,0,0,2,0,0,34228
2023-10-27,4,1106276,3630756,292332,0,4219,168,4381,6,0,0,0,0,0,4387
2023-10-27,5,188932208,1326054,1455798,1,3656,104,3760,1,0,0,0,0,0,3761
2023-10-27,6,22705,17321,282445,18,30,25,69,4,0,0,0,0,0,73
2023-10-28,1,66027377,13436279,2305459,13850,0,0,11064,2786,0,0,0,0,0,13850
2023-10-28,2,16625,60455,8139,109,0,0,94,15,0,0,0,0,0,109
2023-10-28,3,921461307,12538423,3088607,0,20446,170,20611,5,0,0,0,0,0,20616
2023-10-28,4,709703,2141812,229316,0,2664,197,2854,7,0,0,0,0,0,2861
2023-10-28,5,167544920,1059047,1274815,10,2853,87,2948,2,0,0,0,0,0,2950
